"","Poke.x","Poke.y","weight","d.x","m.x","s.x","d.y","m.y","s.y","z.x","z.y"
"530","Gallade-Mega","Rhydon",2,86,1.25581395348837,0.557009800560688,53,1.09433962264151,0.295097828850303,1.33603761686514,3.06901742004315
"531","Gallade-Mega","Rotom-Frost",2,86,1.25581395348837,0.557009800560688,35,1.11428571428571,0.322802851090676,1.33603761686514,2.74382423427074
"532","Gallade-Mega","Sylveon",2,86,1.25581395348837,0.557009800560688,109,1.1743119266055,0.404695511905481,1.33603761686514,2.04026990441975
"533","Gallade-Mega","Vikavolt",2,86,1.25581395348837,0.557009800560688,110,1.18181818181818,0.472778594763329,1.33603761686514,1.73058134874189
"534","Galvantula","Clodsire",2,78,1.14102564102564,0.35030076036261,36,1.05555555555556,0.232310684145723,2.45210532253827,4.06543697255016
"535","Galvantula","Diancie-Mega",2,78,1.14102564102564,0.35030076036261,80,1.3625,0.641275430072906,2.45210532253827,0.994112623225754
"536","Galvantula","Hoopa-Unbound",2,78,1.14102564102564,0.35030076036261,44,1.13636363636364,0.408679614715664,2.45210532253827,2.11323572925758
"537","Galvantula","Lickilicky",2,78,1.14102564102564,0.35030076036261,71,1.25352112676056,0.553387228391914,2.45210532253827,1.34892681822207
"538","Galvantula","Magmortar",2,78,1.14102564102564,0.35030076036261,56,1.07142857142857,0.259870097418821,2.45210532253827,3.57321383950879
"539","Galvantula","Mienshao",2,78,1.14102564102564,0.35030076036261,99,1.11111111111111,0.346671899489548,2.45210532253827,2.56406386037553
"540","Galvantula","Milotic",2,78,1.14102564102564,0.35030076036261,48,1.25,0.483779446846897,2.45210532253827,1.55029322739574
"541","Galvantula","Noivern",2,78,1.14102564102564,0.35030076036261,62,1.12903225806452,0.38342165154929,2.45210532253827,2.27156640324345
"542","Galvantula","Tangrowth",2,78,1.14102564102564,0.35030076036261,114,1.1140350877193,0.345867434060794,2.45210532253827,2.56157366965337
"543","Galvantula","Toxapex",2,78,1.14102564102564,0.35030076036261,61,1.11475409836066,0.369610635477286,2.45210532253827,2.39507691789282
"544","Galvantula","Victini",2,78,1.14102564102564,0.35030076036261,84,1.19047619047619,0.395035166230561,2.45210532253827,2.04924492482103
"545","Garchomp","Araquanid",2,95,1.24210526315789,0.499271585874228,63,1.0952380952381,0.295901341136933,1.51800094033997,3.05764719174832
"546","Garchomp","Aromatisse",2,95,1.24210526315789,0.499271585874228,76,1.18421052631579,0.508868714327234,1.51800094033997,1.60314330733174
"547","Garchomp","Chatot",2,95,1.24210526315789,0.499271585874228,67,1.04477611940298,0.208372904428249,1.51800094033997,4.58420389742148
"548","Garchomp","Diancie-Mega",3,95,1.24210526315789,0.499271585874228,80,1.3625,0.641275430072906,3.52091884773298,2.5535049733838
"549","Garchomp","Gallade-Mega",2,95,1.24210526315789,0.499271585874228,86,1.25581395348837,0.557009800560688,1.51800094033997,1.33603761686514
"550","Garchomp","Greninja",2,95,1.24210526315789,0.499271585874228,82,1.19512195121951,0.482765295587107,1.51800094033997,1.66722433476012
"551","Garchomp","Mesprit",3,95,1.24210526315789,0.499271585874228,49,1.22448979591837,0.510934850806546,3.52091884773298,3.47502269864517
"552","Garchomp","Mew",2,95,1.24210526315789,0.499271585874228,102,1.24509803921569,0.570500466583818,1.51800094033997,1.32322759577166
"553","Garchomp","Muk-Alola",2,95,1.24210526315789,0.499271585874228,77,1.16883116883117,0.441367414752374,1.51800094033997,1.8831676362768
"554","Garchomp","Porygon-Z",2,95,1.24210526315789,0.499271585874228,63,1.11111111111111,0.316793975540994,1.51800094033997,2.80588949764881
"555","Garchomp","Porygon2",2,95,1.24210526315789,0.499271585874228,79,1.11392405063291,0.357603912534951,1.51800094033997,2.47781391172695
"556","Garchomp","Primarina",2,95,1.24210526315789,0.499271585874228,103,1.14563106796116,0.406027309771425,1.51800094033997,2.10421543447362
"557","Garchomp","Rotom",2,95,1.24210526315789,0.499271585874228,74,1.18918918918919,0.458576584950744,1.51800094033997,1.76810338211643
"558","Garchomp","Rotom-Frost",2,95,1.24210526315789,0.499271585874228,35,1.11428571428571,0.322802851090676,1.51800094033997,2.74382423427074
"559","Garchomp","Rotom-Heat",2,95,1.24210526315789,0.499271585874228,121,1.21487603305785,0.486597225129914,1.51800094033997,1.61349865226324
"560","Garchomp","Scizor-Mega",3,95,1.24210526315789,0.499271585874228,107,1.2803738317757,0.697629308002635,3.52091884773298,2.46495688827598
"561","Garchomp","Shaymin",2,95,1.24210526315789,0.499271585874228,110,1.17272727272727,0.446373581743737,1.51800094033997,1.85331919519302
"562","Garchomp","Tornadus-Therian",2,95,1.24210526315789,0.499271585874228,128,1.2421875,0.585199256058429,1.51800094033997,1.29496490666136
"563","Garchomp","Tsareena",2,95,1.24210526315789,0.499271585874228,98,1.31632653061224,0.667306306512647,1.51800094033997,1.02452721144004
"564","Garchomp","Weezing",2,95,1.24210526315789,0.499271585874228,75,1.18666666666667,0.45599114895788,1.51800094033997,1.7836603521628
"565","Garchomp-Mega","Gigalith",2,19,1.05263157894737,0.229415733870562,43,1.16279069767442,0.432612911665819,4.12948320967011,1.93523882378319
"566","Gardevoir","Stoutland",2,29,1.03448275862069,0.185695338177052,35,1.14285714285714,0.355035801248363,5.19946946895745,2.41424344848887
"567","Gardevoir-Mega","Celesteela",2,61,1.13114754098361,0.38623869286861,111,1.24324324324324,0.591088613818393,2.24952205736663,1.28027632247584
"568","Gardevoir-Mega","Dragapult",2,61,1.13114754098361,0.38623869286861,104,1.22115384615385,0.520580907214178,2.24952205736663,1.4961097171505
"569","Gardevoir-Mega","Registeel",2,61,1.13114754098361,0.38623869286861,61,1.13114754098361,0.340363033444467,2.24952205736663,2.5527227508335
"570","Gardevoir-Mega","Rotom-Wash",3,61,1.13114754098361,0.38623869286861,93,1.24731182795699,0.583391768929105,4.83859461395841,3.0043073375209
"571","Gardevoir-Mega","Tornadus-Therian",2,61,1.13114754098361,0.38623869286861,128,1.2421875,0.585199256058429,2.24952205736663,1.29496490666136
"572","Gardevoir-Mega","Volcanion",2,61,1.13114754098361,0.38623869286861,64,1.078125,0.270489708750042,2.24952205736663,3.40817033025053
"573","Gardevoir-Mega","Zygarde",2,61,1.13114754098361,0.38623869286861,111,1.32432432432432,0.689692450064284,2.24952205736663,0.979676775659495
"574","Garganacl","Gligar",2,37,1.02702702702703,0.164398987305357,79,1.11392405063291,0.357603912534951,5.91836354299286,2.47781391172695
"575","Gastrodon","Armaldo",2,44,1.13636363636364,0.408679614715664,47,1.04255319148936,0.204029708888579,2.11323572925758,4.69268330443731
"576","Gastrodon","Decidueye",2,44,1.13636363636364,0.408679614715664,68,1.17647058823529,0.455191495559286,2.11323572925758,1.80919331709581
"577","Gastrodon","Hydreigon",2,44,1.13636363636364,0.408679614715664,104,1.23076923076923,0.466983071370874,2.11323572925758,1.64723480654795
"578","Gastrodon","Klefki",2,44,1.13636363636364,0.408679614715664,64,1.09375,0.293784825696502,2.11323572925758,3.08474066981327
"579","Gastrodon","Weavile",3,44,1.13636363636364,0.408679614715664,55,1.09090909090909,0.348155311911396,4.56014025787162,5.48344616260448
"580","Gengar","Alomomola",2,98,1.10204081632653,0.304258297699364,69,1.14492753623188,0.393900641355173,2.95130548768382,2.17078210592989
"581","Gengar","Comfey",2,98,1.10204081632653,0.304258297699364,34,1.14705882352941,0.359490627953571,2.95130548768382,2.37263814449357
"582","Gengar","Donphan",2,98,1.10204081632653,0.304258297699364,92,1.19565217391304,0.398875629485457,2.95130548768382,2.01653790462092
"583","Gengar","Heatran",2,98,1.10204081632653,0.304258297699364,96,1.125,0.362738125055006,2.95130548768382,2.41220853161579
"584","Gengar","Infernape",2,98,1.10204081632653,0.304258297699364,105,1.21904761904762,0.43811116390865,2.95130548768382,1.78254389590313
"585","Gengar","Kyurem",2,98,1.10204081632653,0.304258297699364,97,1.21649484536082,0.483623564952453,2.95130548768382,1.62007232777461
"586","Gengar","Rhyperior",2,98,1.10204081632653,0.304258297699364,48,1.04166666666667,0.201940936523459,2.95130548768382,4.74561200830128
"587","Gengar","Ribombee",2,98,1.10204081632653,0.304258297699364,86,1.27906976744186,0.545595471576379,2.95130548768382,1.32136403272404
"588","Gengar","Tapu_Koko",2,98,1.10204081632653,0.304258297699364,152,1.29605263157895,0.649389073974149,2.95130548768382,1.08401480196305
"589","Gengar","Tsareena",2,98,1.10204081632653,0.304258297699364,98,1.31632653061224,0.667306306512647,2.95130548768382,1.02452721144004
"590","Gigalith","Excadrill",3,43,1.16279069767442,0.432612911665819,73,1.23287671232877,0.540589902719589,4.24677408552422,3.26887956800751
"591","Gigalith","Garchomp-Mega",2,43,1.16279069767442,0.432612911665819,19,1.05263157894737,0.229415733870562,1.93523882378319,4.12948320967011
"592","Gigalith","Haxorus",2,43,1.16279069767442,0.432612911665819,112,1.15178571428571,0.3846098158195,1.93523882378319,2.2053890743973
"593","Gigalith","Suicune",2,43,1.16279069767442,0.432612911665819,70,1.14285714285714,0.352453688425121,1.93523882378319,2.43193045013333
"594","Gigalith","Thundurus",2,43,1.16279069767442,0.432612911665819,65,1.07692307692308,0.268543077764787,1.93523882378319,3.43735139538928
"595","Gigalith","Virizion",2,43,1.16279069767442,0.432612911665819,35,1.14285714285714,0.355035801248363,1.93523882378319,2.41424344848887
"596","Gligar","Garganacl",2,79,1.11392405063291,0.357603912534951,37,1.02702702702703,0.164398987305357,2.47781391172695,5.91836354299286
"597","Gligar","Komala",2,79,1.11392405063291,0.357603912534951,36,1.08333333333333,0.280305955290694,2.47781391172695,3.27023614505809
"598","Gligar","Manectric-Mega",2,79,1.11392405063291,0.357603912534951,69,1.11594202898551,0.365265088429259,2.47781391172695,2.42031882876129
"599","Gligar","Raikou",2,79,1.11392405063291,0.357603912534951,77,1.15584415584416,0.43118365439112,2.47781391172695,1.9577640190185
"600","Gligar","Serperior",2,79,1.11392405063291,0.357603912534951,98,1.10204081632653,0.304258297699363,2.47781391172695,2.95130548768382
"601","Gligar","Sylveon",2,79,1.11392405063291,0.357603912534951,109,1.1743119266055,0.404695511905481,2.47781391172695,2.04026990441975
"602","Gligar","Tapu_Koko",3,79,1.11392405063291,0.357603912534951,152,1.29605263157895,0.649389073974149,5.27420389781879,2.62392367951803
"603","Gligar","Victini",2,79,1.11392405063291,0.357603912534951,84,1.19047619047619,0.395035166230561,2.47781391172695,2.04924492482103
"604","Glimmora","Cyclizar",2,36,1.08333333333333,0.280305955290694,37,1.02702702702703,0.164398987305357,3.2702361450581,5.91836354299286
"605","Glimmora","Latias",2,36,1.08333333333333,0.280305955290694,54,1.07407407407407,0.264350528572715,3.2702361450581,3.50264450358847
"606","Glimmora","Thundurus",2,36,1.08333333333333,0.280305955290694,65,1.07692307692308,0.268543077764787,3.2702361450581,3.43735139538928
"607","Gliscor","Cryogonal",3,104,1.125,0.455548319988846,113,1.15044247787611,0.427226080540275,4.11591903147817,4.32922428280812
"608","Gliscor","Incineroar",2,104,1.125,0.455548319988846,92,1.30434782608696,0.606541817675112,1.92076221468981,1.14691543705839
"609","Gliscor","Lopunny-Mega",2,104,1.125,0.455548319988846,112,1.24107142857143,0.450135829636194,1.92076221468981,1.68599902843092
"610","Gliscor","Moltres",3,104,1.125,0.455548319988846,92,1.15217391304348,0.417601277015216,4.11591903147817,4.42485736672973
"611","Gliscor","Qwilfish",2,104,1.125,0.455548319988846,18,1.11111111111111,0.323380833381777,1.92076221468981,2.74873708374511
"612","Gliscor","Raikou",2,104,1.125,0.455548319988846,77,1.15584415584416,0.43118365439112,1.92076221468981,1.9577640190185
"613","Gliscor","Ribombee",4,104,1.125,0.455548319988846,86,1.27906976744186,0.545595471576379,6.31107584826653,4.98708360737784
"614","Gliscor","Scizor-Mega",2,104,1.125,0.455548319988846,107,1.2803738317757,0.697629308002635,1.92076221468981,1.03153087172419
"615","Gliscor","Tapu_Koko",2,104,1.125,0.455548319988846,152,1.29605263157895,0.649389073974149,1.92076221468981,1.08401480196305
"616","Golbat","Donphan",2,44,1.09090909090909,0.290803363451153,92,1.19565217391304,0.398875629485457,3.12613615709989,2.01653790462092
"617","Golbat","Tangrowth",2,44,1.09090909090909,0.290803363451153,114,1.1140350877193,0.345867434060794,3.12613615709989,2.56157366965337
"618","Golbat","Tapu_Koko",2,44,1.09090909090909,0.290803363451153,152,1.29605263157895,0.649389073974149,3.12613615709989,1.08401480196305
"619","Golbat","Zeraora",2,44,1.09090909090909,0.290803363451153,91,1.1978021978022,0.521105240379208,3.12613615709989,1.53941611029289
"620","Golurk","Archeops",2,44,1.11363636363636,0.32103822064055,54,1.11111111111111,0.317220634287258,2.76092869750873,2.80211560287078
"621","Golurk","Hydreigon",2,44,1.11363636363636,0.32103822064055,104,1.23076923076923,0.466983071370874,2.76092869750873,1.64723480654795
"622","Golurk","Raichu-Alola",2,44,1.11363636363636,0.32103822064055,48,1.25,0.757936728959867,2.76092869750873,0.98952850725316
"623","Golurk","Scizor-Mega",2,44,1.11363636363636,0.32103822064055,107,1.2803738317757,0.697629308002635,2.76092869750873,1.03153087172419
"624","Golurk","Tapu_Koko",2,44,1.11363636363636,0.32103822064055,152,1.29605263157895,0.649389073974149,2.76092869750873,1.08401480196305
"625","Goodra","Beedrill-Mega",2,81,1.09876543209877,0.300205690802362,65,1.07692307692308,0.268543077764787,3.00205690802362,3.43735139538928
"626","Goodra","Dusclops",2,81,1.09876543209877,0.300205690802362,27,1.11111111111111,0.320256307610174,3.00205690802362,2.77555466595484
"627","Goodra","Krookodile",2,81,1.09876543209877,0.300205690802362,87,1.13793103448276,0.346826603453182,3.00205690802362,2.48559065808114
"628","Goodra","Lopunny-Mega",2,81,1.09876543209877,0.300205690802362,112,1.24107142857143,0.450135829636194,3.00205690802362,1.68599902843092
"629","Goodra","Mamoswine",2,81,1.09876543209877,0.300205690802362,108,1.19444444444444,0.501555213709074,3.00205690802362,1.60611540571646
"630","Goodra","Mienshao",2,81,1.09876543209877,0.300205690802362,99,1.11111111111111,0.346671899489548,3.00205690802362,2.56406386037553
"631","Goodra","Primarina",2,81,1.09876543209877,0.300205690802362,103,1.14563106796116,0.406027309771425,3.00205690802362,2.10421543447362
"632","Goodra","Zygarde-10",2,81,1.09876543209877,0.300205690802362,52,1.15384615384615,0.414663359072713,3.00205690802362,2.04058021438414
"633","Goodra-Hisui","Rotom-Wash",2,18,1.05555555555556,0.235702260395516,93,1.24731182795699,0.583391768929105,4.00693842672377,1.29019333513168
"634","Gouging_Fire","Avalugg-Hisui",2,37,1.02702702702703,0.164398987305357,28,1.03571428571429,0.188982236504614,5.91836354299287,5.10252038562456
"635","Grafaiai","Tornadus-Therian",2,19,1.05263157894737,0.229415733870562,128,1.2421875,0.585199256058429,4.12948320967011,1.29496490666136
"636","Great_Tusk","Torkoal",2,54,1.05555555555556,0.301985046903748,52,1.13461538461538,0.397484549155682,3.12745433632503,2.17715284084079
"637","Great_Tusk","Walking_Wake",3,54,1.05555555555556,0.301985046903748,35,1.11428571428571,0.471008215953606,6.43887657478682,4.00356983560565
"638","Greninja","Aggron-Mega",2,82,1.19512195121951,0.482765295587107,91,1.17582417582418,0.410782629552868,1.66722433476012,2.00635510092754
"639","Greninja","Crobat",2,82,1.19512195121951,0.482765295587107,103,1.25242718446602,0.55516199017241,1.66722433476012,1.34658501260473
"640","Greninja","Diancie-Mega",3,82,1.19512195121951,0.482765295587107,80,1.3625,0.641275430072906,3.73862426582573,2.5535049733838
"641","Greninja","Dragalge",2,82,1.19512195121951,0.482765295587107,38,1.05263157894737,0.226294285921414,1.66722433476012,4.18644428954616
"642","Greninja","Garchomp",2,82,1.19512195121951,0.482765295587107,95,1.24210526315789,0.499271585874228,1.66722433476012,1.51800094033997
"643","Greninja","Hitmontop",2,82,1.19512195121951,0.482765295587107,64,1.25,0.590936840285279,1.66722433476012,1.26917116833997
"644","Greninja","Mesprit",3,82,1.19512195121951,0.482765295587107,49,1.22448979591837,0.510934850806546,3.73862426582573,3.47502269864517
"645","Greninja","Persian-Alola",2,82,1.19512195121951,0.482765295587107,83,1.08433734939759,0.279582409732646,1.66722433476012,3.27510822829671
"646","Greninja","Rotom",3,82,1.19512195121951,0.482765295587107,74,1.18918918918919,0.458576584950744,3.73862426582573,3.94876422006002
"647","Greninja","Sandslash",2,82,1.19512195121951,0.482765295587107,37,1.08108108108108,0.27672473069203,1.66722433476012,3.32069676830436
"648","Greninja","Scream_Tail",2,82,1.19512195121951,0.482765295587107,44,1.06818181818182,0.254971705929353,1.66722433476012,3.65459445165406
"649","Greninja","Tornadus",2,82,1.19512195121951,0.482765295587107,65,1.07692307692308,0.268543077764787,1.66722433476012,3.43735139538928
"650","Greninja","Zeraora",2,82,1.19512195121951,0.482765295587107,91,1.1978021978022,0.521105240379208,1.66722433476012,1.53941611029289
"651","Grimmsnarl","Alomomola",2,70,1.12857142857143,0.377690486403442,69,1.14492753623188,0.393900641355173,2.30725581606979,2.17078210592989
