"","Poke.x","Poke.y","weight"
"4743","Doublade","Slowking-Galar",1
"4744","Doublade","Snorlax",1
"4745","Doublade","Sylveon",2
"4746","Doublade","Tangrowth",1
"4747","Doublade","Tapu_Bulu",1
"4748","Doublade","Urshifu-Rapid-Strike",1
"4749","Doublade","Uxie",1
"4750","Doublade","Vanilluxe",1
"4751","Doublade","Vikavolt",1
"4752","Doublade","Volcarona",1
"4753","Doublade","Weavile",1
"4754","Dracovish","Alakazam-Mega",1
"4755","Dracovish","Arcanine",1
"4756","Dracovish","Ariados",1
"4757","Dracovish","Blissey",1
"4758","Dracovish","Chatot",1
"4759","Dracovish","Clefable",1
"4760","Dracovish","Corviknight",2
"4761","Dracovish","Diancie-Mega",1
"4762","Dracovish","Forretress",1
"4763","Dracovish","Froslass",1
"4764","Dracovish","Gallade-Mega",1
"4765","Dracovish","Gardevoir",1
"4766","Dracovish","Infernape",2
"4767","Dracovish","Klinklang",1
"4768","Dracovish","Landorus",1
"4769","Dracovish","Landorus-Therian",2
"4770","Dracovish","Magnezone",1
"4771","Dracovish","Mamoswine",1
"4772","Dracovish","Mesprit",1
"4773","Dracovish","Mienshao",1
"4774","Dracovish","Mr-Rime",1
"4775","Dracovish","Noctowl",1
"4776","Dracovish","Pangoro",1
"4777","Dracovish","Perrserker",1
"4778","Dracovish","Porygon-Z",1
"4779","Dracovish","Ribombee",1
"4780","Dracovish","Rotom-Heat",2
"4781","Dracovish","Sableye-Mega",1
"4782","Dracovish","Scolipede",1
"4783","Dracovish","Seismitoad",1
"4784","Dracovish","Serperior",1
"4785","Dracovish","Shaymin",1
"4786","Dracovish","Skarmory",1
"4787","Dracovish","Stoutland",1
"4788","Dracovish","Sylveon",1
"4789","Dracovish","Tangrowth",2
"4790","Dracovish","Tapu_Lele",1
"4791","Dracovish","Toxapex",1
"4792","Dracovish","Toxtricity",1
"4793","Dracovish","Tyranitar-Mega",1
"4794","Dracovish","Unown",1
"4795","Dracovish","Vikavolt",2
"4796","Dracovish","Zoroark",1
"4797","Dracozolt","Araquanid",1
"4798","Dracozolt","Cinderace",1
"4799","Dracozolt","Hatterene",1
"4800","Dracozolt","Hitmontop",1
"4801","Dracozolt","Leafeon",1
"4802","Dracozolt","Malamar",1
"4803","Dracozolt","Muk-Alola",1
"4804","Dracozolt","Nidoking",1
"4805","Dracozolt","Pidgeot-Mega",1
"4806","Dracozolt","Skarmory",1
"4807","Dragalge","Absol-Mega",1
"4808","Dragalge","Annihilape",1
"4809","Dragalge","Blaziken",1
"4810","Dragalge","Claydol",1
"4811","Dragalge","Clefable",1
"4812","Dragalge","Cloyster",1
"4813","Dragalge","Corviknight",1
"4814","Dragalge","Crobat",1
"4815","Dragalge","Dedenne",1
"4816","Dragalge","Delcatty",1
"4817","Dragalge","Diancie-Mega",1
"4818","Dragalge","Drampa",1
"4819","Dragalge","Ferrothorn",1
"4820","Dragalge","Froslass",1
"4821","Dragalge","Glalie-Mega",1
"4822","Dragalge","Gliscor",1
"4823","Dragalge","Greninja",2
"4824","Dragalge","Grimmsnarl",1
"4825","Dragalge","Lopunny-Mega",1
"4826","Dragalge","Melmetal",1
"4827","Dragalge","Meowscarada",1
"4828","Dragalge","Mew",1
"4829","Dragalge","Mismagius",1
"4830","Dragalge","Obstagoon",1
"4831","Dragalge","Pangoro",1
"4832","Dragalge","Raichu",1
"4833","Dragalge","Registeel",1
"4834","Dragalge","Reuniclus",1
"4835","Dragalge","Ribombee",1
"4836","Dragalge","Rillaboom",1
"4837","Dragalge","Sandslash",1
"4838","Dragalge","Starmie",1
"4839","Dragalge","Tornadus",1
"4840","Dragalge","Typhlosion",1
"4841","Dragalge","Umbreon",2
"4842","Dragalge","Vaporeon",1
"4843","Dragalge","Victini",1
"4844","Dragalge","Zeraora",1
"4845","Dragapult","Aggron-Mega",1
"4846","Dragapult","Amoonguss",1
"4847","Dragapult","Articuno",1
"4848","Dragapult","Audino-Mega",1
"4849","Dragapult","Beedrill-Mega",1
"4850","Dragapult","Blastoise-Mega",1
"4851","Dragapult","Boltund",1
"4852","Dragapult","Braviary",1
"4853","Dragapult","Camerupt-Mega",1
"4854","Dragapult","Carracosta",1
"4855","Dragapult","Celesteela",1
"4856","Dragapult","Centiskorch",1
"4857","Dragapult","Chimecho",1
"4858","Dragapult","Cinderace",1
"4859","Dragapult","Clefable",1
"4860","Dragapult","Copperajah",1
"4861","Dragapult","Corviknight",1
"4862","Dragapult","Crobat",1
"4863","Dragapult","Cryogonal",3
"4864","Dragapult","Darmanitan",1
"4865","Dragapult","Darmanitan-Galar",1
"4866","Dragapult","Diancie-Mega",1
"4867","Dragapult","Donphan",1
"4868","Dragapult","Empoleon",1
"4869","Dragapult","Escavalier",1
"4870","Dragapult","Espeon",1
"4871","Dragapult","Exploud",1
"4872","Dragapult","Ferrothorn",1
"4873","Dragapult","Florges",1
"4874","Dragapult","Gardevoir-Mega",2
"4875","Dragapult","Glastrier",1
"4876","Dragapult","Greninja",1
"4877","Dragapult","Gurdurr",1
"4878","Dragapult","Heatran",1
"4879","Dragapult","Hippowdon",1
"4880","Dragapult","Hitmonchan",2
"4881","Dragapult","Hitmontop",1
"4882","Dragapult","Illumise",1
"4883","Dragapult","Infernape",2
"4884","Dragapult","Iron_Leaves",2
"4885","Dragapult","Iron_Moth",2
"4886","Dragapult","Jirachi",1
"4887","Dragapult","Kingambit",1
"4888","Dragapult","Krookodile",2
"4889","Dragapult","Lycanroc",2
"4890","Dragapult","Lycanroc-Midnight",1
"4891","Dragapult","Machamp",2
"4892","Dragapult","Magneton",1
"4893","Dragapult","Manaphy",1
"4894","Dragapult","Mandibuzz",1
"4895","Dragapult","Manectric-Mega",1
"4896","Dragapult","Maushold",1
"4897","Dragapult","Meowscarada",1
"4898","Dragapult","Mew",1
"4899","Dragapult","Miltank",1
"4900","Dragapult","Naclstack",1
"4901","Dragapult","Necrozma",1
"4902","Dragapult","Nidoking",1
"4903","Dragapult","Nidoqueen",1
"4904","Dragapult","Obstagoon",1
"4905","Dragapult","Ogerpon",1
"4906","Dragapult","Oricorio",1
"4907","Dragapult","Orthworm",1
"4908","Dragapult","Piloswine",1
"4909","Dragapult","Porygon2",1
"4910","Dragapult","Primarina",1
"4911","Dragapult","Probopass",1
"4912","Dragapult","Quaquaval",1
"4913","Dragapult","Raikou",1
"4914","Dragapult","Raticate-Alola",1
"4915","Dragapult","Registeel",2
"4916","Dragapult","Rotom-Frost",1
"4917","Dragapult","Rotom-Heat",1
"4918","Dragapult","Rotom-Wash",1
"4919","Dragapult","Salazzle",1
"4920","Dragapult","Sandy_Shocks",1
"4921","Dragapult","Scizor-Mega",1
"4922","Dragapult","Scream_Tail",1
"4923","Dragapult","Scyther",1
"4924","Dragapult","Serperior",1
"4925","Dragapult","Shaymin",1
"4926","Dragapult","Silvally",2
"4927","Dragapult","Slowking",3
"4928","Dragapult","Spidops",1
"4929","Dragapult","Staraptor",1
"4930","Dragapult","Stunfisk",1
"4931","Dragapult","Swampert",1
"4932","Dragapult","Sylveon",1
"4933","Dragapult","Tapu_Koko",1
"4934","Dragapult","Terapagos",3
"4935","Dragapult","Ting-Lu",3
"4936","Dragapult","Togekiss",3
"4937","Dragapult","Tornadus-Therian",2
"4938","Dragapult","Toxtricity",1
"4939","Dragapult","Tsareena",1
"4940","Dragapult","Urshifu-Rapid-Strike",1
"4941","Dragapult","Vanilluxe",1
"4942","Dragapult","Venusaur-Mega",2
"4943","Dragapult","Vespiquen",1
"4944","Dragapult","Vikavolt",1
"4945","Dragapult","Virizion",1
"4946","Dragapult","Volbeat",2
"4947","Dragapult","Volcanion",1
"4948","Dragapult","Zarude",1
"4949","Dragonite","Absol-Mega",1
"4950","Dragonite","Aegislash",1
"4951","Dragonite","Aggron-Mega",1
"4952","Dragonite","Alakazam-Mega",1
"4953","Dragonite","Arcanine",1
"4954","Dragonite","Beedrill-Mega",1
"4955","Dragonite","Celesteela",1
"4956","Dragonite","Chansey",1
"4957","Dragonite","Chi-yu",1
"4958","Dragonite","Clodsire",1
"4959","Dragonite","Cloyster",1
"4960","Dragonite","Crustle",1
"4961","Dragonite","Deoxys-Speed",1
"4962","Dragonite","Dewgong",1
"4963","Dragonite","Donphan",1
"4964","Dragonite","Electrode-Hisui",2
"4965","Dragonite","Ferrothorn",1
"4966","Dragonite","Forretress",1
"4967","Dragonite","Gardevoir-Mega",1
"4968","Dragonite","Gengar",1
"4969","Dragonite","Granbull",1
"4970","Dragonite","Great_Tusk",1
"4971","Dragonite","Heliolisk",2
"4972","Dragonite","Illumise",1
"4973","Dragonite","Infernape",1
"4974","Dragonite","Iron_Hands",1
"4975","Dragonite","Jynx",1
"4976","Dragonite","Kangaskhan",1
"4977","Dragonite","Landorus",1
"4978","Dragonite","Lickilicky",1
"4979","Dragonite","Mantine",1
"4980","Dragonite","Maushold",1
"4981","Dragonite","Mew",1
"4982","Dragonite","Nidoqueen",1
"4983","Dragonite","Primeape",1
"4984","Dragonite","Probopass",1
"4985","Dragonite","Regigigas",1
"4986","Dragonite","Registeel",1
"4987","Dragonite","Sandy_Shocks",1
"4988","Dragonite","Scrafty",1
"4989","Dragonite","Slowbro",2
"4990","Dragonite","Sneasel",2
"4991","Dragonite","Staraptor",1
"4992","Dragonite","Suicune",1
"4993","Dragonite","Sylveon",1
"4994","Dragonite","Tapu_Bulu",1
"4995","Dragonite","Tapu_Lele",1
"4996","Dragonite","Thwackey",1
"4997","Dragonite","Toxtricity",1
"4998","Dragonite","Tsareena",1
"4999","Dragonite","Tyranitar",1
"5000","Dragonite","Volcanion",2
"5001","Dragonite","Weezing-Galar",1
"5002","Dragonite","Zoroark-Hisui",1
"5003","Drampa","Absol-Mega",1
"5004","Drampa","Annihilape",1
"5005","Drampa","Claydol",1
"5006","Drampa","Corviknight",1
"5007","Drampa","Dragalge",1
"5008","Drampa","Froslass",1
"5009","Drampa","Grimmsnarl",1
"5010","Drampa","Meowscarada",1
"5011","Drampa","Pangoro",1
"5012","Drampa","Starmie",1
"5013","Drapion","Alomomola",2
"5014","Drapion","Amoonguss",1
"5015","Drapion","Archeops",1
"5016","Drapion","Audino-Mega",1
"5017","Drapion","Beedrill",1
"5018","Drapion","Beedrill-Mega",1
"5019","Drapion","Bewear",1
"5020","Drapion","Celesteela",2
"5021","Drapion","Chandelure",1
"5022","Drapion","Charizard-Mega-X",1
"5023","Drapion","Clefable",1
"5024","Drapion","Cobalion",1
"5025","Drapion","Conkeldurr",1
"5026","Drapion","Decidueye",1
"5027","Drapion","Diggersby",1
"5028","Drapion","Dusknoir",2
"5029","Drapion","Ferrothorn",1
"5030","Drapion","Flygon",1
"5031","Drapion","Gardevoir",1
"5032","Drapion","Gligar",1
"5033","Drapion","Grimmsnarl",1
"5034","Drapion","Gurdurr",1
"5035","Drapion","Heliolisk",1
"5036","Drapion","Hippowdon",1
"5037","Drapion","Jolteon",1
"5038","Drapion","Latias-Mega",3
"5039","Drapion","Latios",1
"5040","Drapion","Magmortar",1
"5041","Drapion","Mamoswine",3
"5042","Drapion","Mantine",1
"5043","Drapion","Milotic",1
"5044","Drapion","Miltank",1
"5045","Drapion","Mr-Mime-Galar",1
"5046","Drapion","Mudsdale",1
"5047","Drapion","Nihilego",1
"5048","Drapion","Purugly",1
"5049","Drapion","Rotom-Heat",1
"5050","Drapion","Scizor",1
"5051","Drapion","Serperior",1
"5052","Drapion","Shaymin",1
"5053","Drapion","Silvally",2
"5054","Drapion","Skarmory",1
"5055","Drapion","Slowking",1
"5056","Drapion","Stoutland",1
"5057","Drapion","Sylveon",1
"5058","Drapion","Tornadus",1
"5059","Drapion","Tornadus-Therian",1
"5060","Drapion","Uxie",1
"5061","Drapion","Volcarona",1
"5062","Drapion","Zapdos",1
"5063","Drapion","Zeraora",2
"5064","Drednaw","Barraskewda",1
"5065","Drednaw","Florges",1
"5066","Drednaw","Heracross",1
"5067","Drednaw","Jirachi",1
"5068","Drednaw","Kingdra",1
"5069","Drednaw","Magneton",1
"5070","Drednaw","Orbeetle",1
"5071","Drednaw","Pelipper",1
"5072","Drednaw","Piloswine",1
"5073","Drednaw","Venusaur-Mega",1
"5074","Drifblim","Ambipom",1
"5075","Drifblim","Boltund",1
"5076","Drifblim","Breloom",1
"5077","Drifblim","Charizard-Mega-X",1
"5078","Drifblim","Excadrill",1
"5079","Drifblim","Flygon",1
"5080","Drifblim","Gardevoir-Mega",1
"5081","Drifblim","Hawlucha",1
"5082","Drifblim","Hitmonlee",1
"5083","Drifblim","Honchkrow",1
"5084","Drifblim","Liepard",1
"5085","Drifblim","Malamar",1
"5086","Drifblim","Nihilego",1
"5087","Drifblim","Rotom-Wash",1
"5088","Drifblim","Sigilyph",1
"5089","Drifblim","Skeledirge",1
"5090","Drifblim","Slurpuff",1
"5091","Drifblim","Starmie",1
"5092","Drifblim","Steelix-Mega",1
"5093","Drifblim","Talonflame",1
"5094","Drifblim","Tangrowth",1
"5095","Drifblim","Tapu_Bulu",1
"5096","Drifblim","Tapu_Koko",1
"5097","Drifblim","Venomoth",1
"5098","Drifblim","Volcanion",1
"5099","Drifblim","Volcarona",1
"5100","Drifblim","Zamazenta-Crowned",1
"5101","Drifblim","Zygarde",1
"5102","Drifblim","Zygarde-10",1
"5103","Druddigon","Aerodactyl-Mega",2
"5104","Druddigon","Aggron-Mega",2
"5105","Druddigon","Amoonguss",1
"5106","Druddigon","Armaldo",1
"5107","Druddigon","Avalugg",1
"5108","Druddigon","Basculin",2
"5109","Druddigon","Breloom",1
"5110","Druddigon","Chandelure",1
"5111","Druddigon","Chien-Pao",1
"5112","Druddigon","Cinccino",1
"5113","Druddigon","Comfey",1
"5114","Druddigon","Corviknight",1
"5115","Druddigon","Darmanitan-Galar",1
"5116","Druddigon","Decidueye",1
"5117","Druddigon","Dewgong",1
"5118","Druddigon","Donphan",1
"5119","Druddigon","Empoleon",1
"5120","Druddigon","Ferroseed",1
"5121","Druddigon","Gallade-Mega",2
"5122","Druddigon","Galvantula",1
"5123","Druddigon","Gastrodon",1
"5124","Druddigon","Gengar",1
"5125","Druddigon","Gligar",1
"5126","Druddigon","Golbat",1
"5127","Druddigon","Grimmsnarl",1
"5128","Druddigon","Heatran",1
"5129","Druddigon","Hippowdon",1
"5130","Druddigon","Incineroar",1
"5131","Druddigon","Infernape",1
"5132","Druddigon","Iron_Moth",1
"5133","Druddigon","Iron_Valiant",1
"5134","Druddigon","Kangaskhan",1
"5135","Druddigon","Klefki",2
"5136","Druddigon","Landorus",1
"5137","Druddigon","Lickilicky",3
"5138","Druddigon","Magmortar",1
"5139","Druddigon","Mamoswine",1
"5140","Druddigon","Manectric-Mega",1
"5141","Druddigon","Melmetal",1
"5142","Druddigon","Mew",1
"5143","Druddigon","Milotic",2
"5144","Druddigon","Mudsdale",2
"5145","Druddigon","Nidoqueen",1
"5146","Druddigon","Noivern",1
"5147","Druddigon","Passimian",1
"5148","Druddigon","Pincurchin",1
"5149","Druddigon","Porygon2",2
"5150","Druddigon","Primarina",1
"5151","Druddigon","Pyukumuku",1
"5152","Druddigon","Raikou",1
"5153","Druddigon","Regieleki",1
"5154","Druddigon","Reuniclus",2
"5155","Druddigon","Rotom-Mow",1
"5156","Druddigon","Scolipede",2
"5157","Druddigon","Seismitoad",1
"5158","Druddigon","Serperior",1
"5159","Druddigon","Sharpedo-Mega",1
"5160","Druddigon","Silvally",1
"5161","Druddigon","Slowbro",1
"5162","Druddigon","Slowking",1
"5163","Druddigon","Spectrier",1
"5164","Druddigon","Sylveon",1
"5165","Druddigon","Tangrowth",1
"5166","Druddigon","Tapu_Bulu",1
"5167","Druddigon","Tapu_Koko",1
"5168","Druddigon","Terrakion",1
"5169","Druddigon","Ting-Lu",1
"5170","Druddigon","Tornadus-Therian",1
"5171","Druddigon","Victini",1
"5172","Druddigon","Vikavolt",1
"5173","Druddigon","Volcarona",1
"5174","Druddigon","Weavile",1
"5175","Druddigon","Weezing-Galar",1
"5176","Druddigon","Xurkitree",1
"5177","Druddigon","Zapdos",1
"5178","Druddigon","Zarude",1
"5179","Druddigon","Zeraora",1
"5180","Dubwool","Araquanid",1
"5181","Dubwool","Chandelure",1
"5182","Dubwool","Hariyama",1
"5183","Dubwool","Iron_Bundle",1
"5184","Dubwool","Rapidash",1
"5185","Dubwool","Roaring_Moon",1
"5186","Dubwool","Slowking-Galar",1
"5187","Dubwool","Steelix-Mega",1
"5188","Dubwool","Tangela",1
"5189","Dubwool","Tapu_Koko",1
"5190","Dudunsparce","Appletun",1
"5191","Dudunsparce","Arcanine",1
"5192","Dudunsparce","Aromatisse",1
"5193","Dudunsparce","Garganacl",1
"5194","Dudunsparce","Kartana",1
"5195","Dudunsparce","Medicham-Mega",1
"5196","Dudunsparce","Nidoking",1
"5197","Dudunsparce","Rotom",1
"5198","Dudunsparce","Slowbro",1
"5199","Dudunsparce","Tornadus-Therian",1
"5200","Dugtrio","Abomasnow-Mega",1
"5201","Dugtrio","Accelgor",1
"5202","Dugtrio","Amoonguss",1
"5203","Dugtrio","Ampharos-Mega",1
"5204","Dugtrio","Arcanine",1
"5205","Dugtrio","Cacturne",1
"5206","Dugtrio","Chandelure",1
"5207","Dugtrio","Chatot",1
"5208","Dugtrio","Clefable",3
"5209","Dugtrio","Crawdaunt",1
"5210","Dugtrio","Crobat",1
"5211","Dugtrio","Decidueye",1
"5212","Dugtrio","Ditto",1
"5213","Dugtrio","Dottler",1
"5214","Dugtrio","Emboar",1
"5215","Dugtrio","Ferrothorn",1
"5216","Dugtrio","Frogadier",1
"5217","Dugtrio","Gallade-Mega",1
"5218","Dugtrio","Gastrodon",1
"5219","Dugtrio","Goodra-Hisui",1
"5220","Dugtrio","Heracross",1
"5221","Dugtrio","Hydreigon",2
"5222","Dugtrio","Klawf",1
"5223","Dugtrio","Kyurem",1
"5224","Dugtrio","Lucario",1
"5225","Dugtrio","Magnezone",1
"5226","Dugtrio","Mawile-Mega",1
"5227","Dugtrio","Metagross",1
"5228","Dugtrio","Mienshao",1
"5229","Dugtrio","Nihilego",2
"5230","Dugtrio","Persian-Alola",2
"5231","Dugtrio","Pineco",1
"5232","Dugtrio","Ribombee",1
"5233","Dugtrio","Rotom-Fan",1
"5234","Dugtrio","Rotom-Heat",1
"5235","Dugtrio","Rotom-Mow",1
"5236","Dugtrio","Rotom-Wash",1
"5237","Dugtrio","Serperior",1
"5238","Dugtrio","Shuckle",1
"5239","Dugtrio","Silvally",1
"5240","Dugtrio","Skarmory",1
"5241","Dugtrio","Slowbro-Mega",2
"5242","Dugtrio","Spinda",1
"5243","Dugtrio","Swellow",1
"5244","Dugtrio","Tapu_Koko",1
"5245","Dugtrio","Tentacruel",1
"5246","Dugtrio","Thundurus",1
"5247","Dugtrio","Togekiss",1
"5248","Dugtrio","Tsareena",1
"5249","Dugtrio","Volcanion",1
"5250","Dugtrio","Volcarona",1
"5251","Dugtrio","Walrein",1
"5252","Dugtrio","Zoroark",1
"5253","Duraludon","Brambleghast",1
"5254","Duraludon","Chien-Pao",1
"5255","Duraludon","Clefable",1
"5256","Duraludon","Ferrothorn",1
"5257","Duraludon","Hoopa-Unbound",1
"5258","Duraludon","Iron_Leaves",1
"5259","Duraludon","Iron_Moth",1
"5260","Duraludon","Iron_Thorns",1
"5261","Duraludon","Kangaskhan-Mega",1
"5262","Duraludon","Landorus",1
"5263","Duraludon","Lopunny-Mega",1
"5264","Duraludon","Moltres",1
"5265","Duraludon","Seaking",1
"5266","Duraludon","Swampert",1
"5267","Duraludon","Tapu_Fini",1
"5268","Duraludon","Vigoroth",1
"5269","Duraludon","Vikavolt",1
"5270","Duraludon","Volbeat",1
"5271","Duraludon","Zamazenta-Crowned",1
"5272","Dusclops","Archeops",1
"5273","Dusclops","Beedrill-Mega",1
"5274","Dusclops","Crobat",2
"5275","Dusclops","Dottler",1
"5276","Dusclops","Goodra",2
"5277","Dusclops","Heatran",1
"5278","Dusclops","Incineroar",1
"5279","Dusclops","Krookodile",1
"5280","Dusclops","Latias-Mega",1
"5281","Dusclops","Lopunny-Mega",1
"5282","Dusclops","Magnezone",1
"5283","Dusclops","Manaphy",1
"5284","Dusclops","Mew",1
"5285","Dusclops","Ninetales-Alola",1
"5286","Dusclops","Sandslash-Alola",1
"5287","Dusclops","Shaymin",1
"5288","Dusclops","Sigilyph",1
"5289","Dusclops","Slurpuff",1
"5290","Dusclops","Staraptor",1
"5291","Dusclops","Steelix",1
"5292","Dusclops","Suicune",1
"5293","Dusclops","Tapu_Fini",1
"5294","Dusclops","Torkoal",1
"5295","Dusclops","Umbreon",1
"5296","Dusclops","Vikavolt",2
"5297","Dusclops","Weavile",1
"5298","Dusclops","Zygarde-10",1
"5299","Dusknoir","Aerodactyl",1
"5300","Dusknoir","Alomomola",1
"5301","Dusknoir","Amoonguss",1
"5302","Dusknoir","Audino-Mega",1
"5303","Dusknoir","Blissey",1
"5304","Dusknoir","Celesteela",1
"5305","Dusknoir","Clefable",1
"5306","Dusknoir","Delphox",1
"5307","Dusknoir","Drapion",2
"5308","Dusknoir","Forretress",1
"5309","Dusknoir","Krookodile",1
"5310","Dusknoir","Latias-Mega",1
"5311","Dusknoir","Latios",1
"5312","Dusknoir","Mamoswine",1
"5313","Dusknoir","Mantine",1
"5314","Dusknoir","Medicham-Mega",1
"5315","Dusknoir","Mudsdale",1
"5316","Dusknoir","Nihilego",1
"5317","Dusknoir","Primarina",1
"5318","Dusknoir","Purugly",1
"5319","Dusknoir","Roserade",1
"5320","Dusknoir","Rotom-Heat",1
"5321","Dusknoir","Shaymin",1
"5322","Dusknoir","Skarmory",1
"5323","Dusknoir","Tornadus",1
"5324","Dusknoir","Tyrantrum",1
"5325","Dusknoir","Volcarona",1
"5326","Dusknoir","Xurkitree",1
"5327","Dusknoir","Zeraora",1
"5328","Eelektross","Altaria-Mega",1
"5329","Eelektross","Archeops",1
"5330","Eelektross","Aromatisse",1
"5331","Eelektross","Baxcalibur",1
"5332","Eelektross","Blastoise-Mega",1
"5333","Eelektross","Clefable",1
"5334","Eelektross","Conkeldurr",1
"5335","Eelektross","Cryogonal",1
"5336","Eelektross","Dodrio",1
"5337","Eelektross","Donphan",1
"5338","Eelektross","Empoleon",1
"5339","Eelektross","Florges",1
"5340","Eelektross","Garbodor",1
"5341","Eelektross","Gourgeist",1
"5342","Eelektross","Gurdurr",1
"5343","Eelektross","Gyarados-Mega",1
"5344","Eelektross","Haxorus",1
"5345","Eelektross","Heatran",2
"5346","Eelektross","Iron_Treads",1
"5347","Eelektross","Landorus-Therian",1
"5348","Eelektross","Latias",1
"5349","Eelektross","Leafeon",1
"5350","Eelektross","Lopunny-Mega",1
"5351","Eelektross","Lycanroc-Dusk",1
"5352","Eelektross","Marowak-Alola",1
"5353","Eelektross","Meowscarada",1
"5354","Eelektross","Milotic",1
"5355","Eelektross","Porygon-Z",1
"5356","Eelektross","Rapidash",1
"5357","Eelektross","Reuniclus",2
"5358","Eelektross","Samurott-Hisui",1
"5359","Eelektross","Shaymin",1
"5360","Eelektross","Slowking-Galar",1
"5361","Eelektross","Swellow",1
"5362","Eelektross","Ursaluna-Bloodmoon",1
"5363","Eelektross","Venomoth",1
"5364","Eelektross","Zapdos-Galar",1
"5365","Eelektross","Zoroark-Hisui",1
"5366","Eldegoss","Alomomola",2
"5367","Eldegoss","Chandelure",1
"5368","Eldegoss","Cinderace",1
"5369","Eldegoss","Cyclizar",1
"5370","Eldegoss","Deoxys-Defense",1
"5371","Eldegoss","Flamigo",1
"5372","Eldegoss","Gallade-Mega",1
"5373","Eldegoss","Garchomp",1
"5374","Eldegoss","Glimmora",1
"5375","Eldegoss","Grimmsnarl",1
"5376","Eldegoss","Heracross-Mega",1
"5377","Eldegoss","Hoopa",1
"5378","Eldegoss","Kingambit",1
"5379","Eldegoss","Landorus",1
"5380","Eldegoss","Leavanny",1
"5381","Eldegoss","Magnezone",1
"5382","Eldegoss","Melmetal",1
"5383","Eldegoss","Miltank",1
"5384","Eldegoss","Porygon2",1
"5385","Eldegoss","Ribombee",1
"5386","Eldegoss","Rotom",1
"5387","Eldegoss","Rotom-Frost",1
"5388","Eldegoss","Sharpedo-Mega",1
"5389","Eldegoss","Tentacruel",1
"5390","Eldegoss","Thundurus",1
"5391","Eldegoss","Tinkaton",1
"5392","Eldegoss","Tornadus-Therian",1
"5393","Eldegoss","Ursaluna-Bloodmoon",1
"5394","Electivire","Baxcalibur",1
"5395","Electivire","Chi-Yu",1
"5396","Electivire","Gengar",1
"5397","Electivire","Orbeetle",1
"5398","Electivire","Orthworm",1
"5399","Electivire","Quaquaval",1
